"","Year","District","Hunters","Days","N","six_plus","Sex","n_sex","Weapon","n_weapon"
"839",2012,"421",314,1684,92,14,"Bulls",34,"Bow",11
"840",2012,"421",314,1684,92,14,"Cows",50,"Rifle",81
"841",2012,"422",686,3526,120,20,"Bulls",58,"Bow",8
"842",2012,"422",686,3526,120,20,"Cows",50,"Rifle",112
"843",2012,"423",471,2618,77,25,"Bulls",42,"Bow",3
"844",2012,"423",471,2618,77,25,"Cows",35,"Rifle",74
"845",2012,"424",355,2131,26,8,"Bulls",17,"Bow",0
"846",2012,"424",355,2131,26,8,"Cows",9,"Rifle",26
"847",2012,"425",640,3242,173,11,"Bulls",31,"Bow",3
"848",2012,"425",640,3242,173,11,"Cows",136,"Rifle",170
"849",2012,"426",156,873,39,15,"Bulls",21,"Bow",8
"850",2012,"426",156,873,39,15,"Cows",17,"Rifle",31
"851",2012,"432",964,5418,118,19,"Bulls",61,"Bow",8
"852",2012,"432",964,5418,118,19,"Cows",51,"Rifle",110
"853",2012,"441",494,2955,76,18,"Bulls",28,"Bow",3
"854",2012,"441",494,2955,76,18,"Cows",45,"Rifle",73
"855",2012,"442",1037,6036,188,37,"Bulls",78,"Bow",21
"856",2012,"442",1037,6036,188,37,"Cows",98,"Rifle",167
"857",2012,"444",202,1074,42,6,"Bulls",20,"Bow",3
"858",2012,"444",202,1074,42,6,"Cows",20,"Rifle",39
"859",2012,"445",885,4975,279,84,"Bulls",114,"Bow",21
"860",2012,"445",885,4975,279,84,"Cows",151,"Rifle",258
"861",2012,"446",1237,6607,404,103,"Bulls",215,"Bow",36
"862",2012,"446",1237,6607,404,103,"Cows",181,"Rifle",368
"863",2012,"447",662,3700,125,39,"Bulls",56,"Bow",12
"864",2012,"447",662,3700,125,39,"Cows",66,"Rifle",113
"865",2012,"448",1260,8107,214,64,"Bulls",140,"Bow",28
"866",2012,"448",1260,8107,214,64,"Cows",67,"Rifle",186
"867",2012,"449",842,4495,144,33,"Bulls",78,"Bow",9
"868",2012,"449",842,4495,144,33,"Cows",49,"Rifle",135
"869",2012,"450",194,1163,27,6,"Bulls",13,"Bow",4
"870",2012,"450",194,1163,27,6,"Cows",15,"Rifle",23
"871",2012,"452",680,3372,160,30,"Bulls",98,"Bow",19
"872",2012,"452",680,3372,160,30,"Cows",57,"Rifle",141
"873",2012,"454",926,5060,122,19,"Bulls",69,"Bow",8
"874",2012,"454",926,5060,122,19,"Cows",51,"Rifle",114
"875",2012,"455",223,1295,84,39,"Bulls",58,"Bow",8
"876",2012,"455",223,1295,84,39,"Cows",24,"Rifle",76
"877",2012,"471",34,172,2,0,"Bulls",2,"Bow",2
"878",2012,"471",34,172,2,0,"Cows",0,"Rifle",0
"879",2012,"500",376,2462,31,12,"Bulls",14,"Bow",2
"880",2012,"500",376,2462,31,12,"Cows",18,"Rifle",30
"881",2012,"502",202,1189,36,12,"Bulls",12,"Bow",12
"882",2012,"502",202,1189,36,12,"Cows",24,"Rifle",24
"883",2012,"510",54,210,11,0,"Bulls",0,"Bow",0
"884",2012,"510",54,210,11,0,"Cows",8,"Rifle",11
"885",2012,"511",191,1171,23,9,"Bulls",11,"Bow",3
"886",2012,"511",191,1171,23,9,"Cows",8,"Rifle",20
"887",2012,"520",1069,6407,200,40,"Bulls",131,"Bow",13
"888",2012,"520",1069,6407,200,40,"Cows",68,"Rifle",187
"889",2012,"530",466,2023,57,5,"Bulls",9,"Bow",6
"890",2012,"530",466,2023,57,5,"Cows",42,"Rifle",52
"891",2012,"540",1073,6272,151,22,"Bulls",73,"Bow",7
"892",2012,"540",1073,6272,151,22,"Cows",73,"Rifle",144
"893",2012,"560",1055,5761,244,64,"Bulls",143,"Bow",21
"894",2012,"560",1055,5761,244,64,"Cows",98,"Rifle",223
"895",2012,"570",382,2203,80,21,"Bulls",26,"Bow",10
"896",2012,"570",382,2203,80,21,"Cows",46,"Rifle",70
"897",2012,"575",448,2197,50,9,"Bulls",14,"Bow",0
"898",2012,"575",448,2197,50,9,"Cows",27,"Rifle",50
"899",2012,"580",1269,6684,393,117,"Bulls",211,"Bow",36
"900",2012,"580",1269,6684,393,117,"Cows",165,"Rifle",357
"901",2012,"590",1795,12043,497,120,"Bulls",169,"Bow",74
"902",2012,"590",1795,12043,497,120,"Cows",314,"Rifle",423
"903",2012,"600",100,591,3,3,"Bulls",3,"Bow",3
"904",2012,"600",100,591,3,3,"Cows",0,"Rifle",0
"905",2012,"620",742,5458,111,40,"Bulls",65,"Bow",64
"906",2012,"620",742,5458,111,40,"Cows",40,"Rifle",47
"907",2012,"621",587,3971,136,43,"Bulls",60,"Bow",40
"908",2012,"621",587,3971,136,43,"Cows",70,"Rifle",96
"909",2012,"622",545,3023,141,20,"Bulls",38,"Bow",15
"910",2012,"622",545,3023,141,20,"Cows",101,"Rifle",126
"911",2012,"630",36,154,5,2,"Bulls",4,"Bow",0
"912",2012,"630",36,154,5,2,"Cows",1,"Rifle",5
"913",2012,"631",262,1690,73,19,"Bulls",31,"Bow",17
"914",2012,"631",262,1690,73,19,"Cows",42,"Rifle",56
"915",2012,"632",127,925,22,12,"Bulls",18,"Bow",5
"916",2012,"632",127,925,22,12,"Cows",4,"Rifle",18
"917",2012,"651",53,206,4,0,"Bulls",0,"Bow",3
"918",2012,"651",53,206,4,0,"Cows",1,"Rifle",1
"919",2012,"652",12,35,2,2,"Bulls",2,"Bow",0
"920",2012,"652",12,35,2,2,"Cows",0,"Rifle",2
"921",2012,"670",29,136,8,0,"Bulls",0,"Bow",0
"922",2012,"670",29,136,8,0,"Cows",8,"Rifle",8
"923",2012,"680",66,492,6,4,"Bulls",4,"Bow",4
"924",2012,"680",66,492,6,4,"Cows",2,"Rifle",2
"925",2012,"690",307,1869,69,27,"Bulls",27,"Bow",7
"926",2012,"690",307,1869,69,27,"Cows",41,"Rifle",62
"927",2012,"700",1172,7533,423,142,"Bulls",179,"Bow",86
"928",2012,"700",1172,7533,423,142,"Cows",220,"Rifle",337
"929",2012,"701",300,1450,47,12,"Bulls",26,"Bow",3
"930",2012,"701",300,1450,47,12,"Cows",21,"Rifle",45
"931",2012,"702",523,3140,128,14,"Bulls",23,"Bow",17
"932",2012,"702",523,3140,128,14,"Cows",95,"Rifle",111
"933",2012,"703",130,635,11,11,"Bulls",11,"Bow",0
"934",2012,"703",130,635,11,11,"Cows",0,"Rifle",11
"935",2012,"704",719,5448,148,41,"Bulls",54,"Bow",15
"936",2012,"704",719,5448,148,41,"Cows",90,"Rifle",133
"937",2012,"705",277,1743,49,14,"Bulls",26,"Bow",14
"938",2012,"705",277,1743,49,14,"Cows",23,"Rifle",35
"939",2013,"100",0,0,65,17,"Bulls",48,"Bow",11
"940",2013,"100",0,0,65,17,"Cows",16,"Rifle",54
"941",2013,"101",0,0,80,8,"Bulls",45,"Bow",7
"942",2013,"101",0,0,80,8,"Cows",36,"Rifle",73
"943",2013,"102",0,0,53,17,"Bulls",45,"Bow",14
"944",2013,"102",0,0,53,17,"Cows",8,"Rifle",39
"945",2013,"103",0,0,45,14,"Bulls",34,"Bow",20
"946",2013,"103",0,0,45,14,"Cows",9,"Rifle",26
"947",2013,"104",0,0,64,34,"Bulls",53,"Bow",14
"948",2013,"104",0,0,64,34,"Cows",10,"Rifle",50
"949",2013,"109",0,0,25,0,"Bulls",3,"Bow",0
"950",2013,"109",0,0,25,0,"Cows",22,"Rifle",25
"951",2013,"110",0,0,35,14,"Bulls",34,"Bow",6
"952",2013,"110",0,0,35,14,"Cows",2,"Rifle",30
"953",2013,"120",0,0,44,8,"Bulls",39,"Bow",6
"954",2013,"120",0,0,44,8,"Cows",5,"Rifle",38
"955",2013,"121",0,0,244,75,"Bulls",183,"Bow",61
"956",2013,"121",0,0,244,75,"Cows",57,"Rifle",182
"957",2013,"122",0,0,49,6,"Bulls",42,"Bow",8
"958",2013,"122",0,0,49,6,"Cows",4,"Rifle",41
"959",2013,"123",0,0,40,0,"Bulls",22,"Bow",6
"960",2013,"123",0,0,40,0,"Cows",18,"Rifle",35
"961",2013,"124",0,0,18,6,"Bulls",14,"Bow",0
"962",2013,"124",0,0,18,6,"Cows",3,"Rifle",18
"963",2013,"130",0,0,34,8,"Bulls",34,"Bow",3
"964",2013,"130",0,0,34,8,"Cows",0,"Rifle",31
"965",2013,"132",0,0,8,0,"Bulls",3,"Bow",0
"966",2013,"132",0,0,8,0,"Cows",3,"Rifle",8
"967",2013,"140",0,0,26,14,"Bulls",20,"Bow",6
"968",2013,"140",0,0,26,14,"Cows",7,"Rifle",21
"969",2013,"141",0,0,14,11,"Bulls",14,"Bow",8
"970",2013,"141",0,0,14,11,"Cows",0,"Rifle",6
"971",2013,"150",0,0,103,47,"Bulls",95,"Bow",3
"972",2013,"150",0,0,103,47,"Cows",8,"Rifle",101
"973",2013,"151",0,0,20,14,"Bulls",20,"Bow",0
"974",2013,"151",0,0,20,14,"Cows",0,"Rifle",20
"975",2013,"170",0,0,25,6,"Bulls",6,"Bow",0
"976",2013,"170",0,0,25,6,"Cows",20,"Rifle",25
"977",2013,"200",0,0,21,6,"Bulls",14,"Bow",3
"978",2013,"200",0,0,21,6,"Cows",6,"Rifle",18
"979",2013,"201",0,0,96,20,"Bulls",59,"Bow",19
"980",2013,"201",0,0,96,20,"Cows",35,"Rifle",77
"981",2013,"202",0,0,41,8,"Bulls",38,"Bow",6
"982",2013,"202",0,0,41,8,"Cows",3,"Rifle",35
"983",2013,"203",0,0,25,3,"Bulls",22,"Bow",0
"984",2013,"203",0,0,25,3,"Cows",3,"Rifle",25
"985",2013,"204",0,0,72,34,"Bulls",56,"Bow",14
"986",2013,"204",0,0,72,34,"Cows",16,"Rifle",58
"987",2013,"210",0,0,230,19,"Bulls",102,"Bow",16
"988",2013,"210",0,0,230,19,"Cows",117,"Rifle",214
"989",2013,"211",0,0,72,17,"Bulls",34,"Bow",11
"990",2013,"211",0,0,72,17,"Cows",37,"Rifle",61
"991",2013,"212",0,0,391,66,"Bulls",189,"Bow",37
"992",2013,"212",0,0,391,66,"Cows",194,"Rifle",355
"993",2013,"213",0,0,95,17,"Bulls",50,"Bow",6
"994",2013,"213",0,0,95,17,"Cows",43,"Rifle",89
"995",2013,"214",0,0,49,8,"Bulls",22,"Bow",4
"996",2013,"214",0,0,49,8,"Cows",25,"Rifle",45
"997",2013,"215",0,0,388,61,"Bulls",201,"Bow",62
"998",2013,"215",0,0,388,61,"Cows",187,"Rifle",326
"999",2013,"216",0,0,39,8,"Bulls",30,"Bow",6
"1000",2013,"216",0,0,39,8,"Cows",6,"Rifle",33
"1001",2013,"240",0,0,86,7,"Bulls",48,"Bow",13
"1002",2013,"240",0,0,86,7,"Cows",34,"Rifle",73
"1003",2013,"250",0,0,32,13,"Bulls",23,"Bow",11
"1004",2013,"250",0,0,32,13,"Cows",9,"Rifle",21
"1005",2013,"260",0,0,17,3,"Bulls",8,"Bow",8
"1006",2013,"260",0,0,17,3,"Cows",5,"Rifle",8
"1007",2013,"261",0,0,86,25,"Bulls",58,"Bow",8
"1008",2013,"261",0,0,86,25,"Cows",27,"Rifle",78
"1009",2013,"270",0,0,371,73,"Bulls",269,"Bow",49
"1010",2013,"270",0,0,371,73,"Cows",83,"Rifle",322
"1011",2013,"280",0,0,36,11,"Bulls",28,"Bow",0
"1012",2013,"280",0,0,36,11,"Cows",8,"Rifle",36
"1013",2013,"281",0,0,64,20,"Bulls",50,"Bow",17
"1014",2013,"281",0,0,64,20,"Cows",14,"Rifle",48
"1015",2013,"282",0,0,19,0,"Bulls",1,"Bow",3
"1016",2013,"282",0,0,19,0,"Cows",17,"Rifle",16
"1017",2013,"283",0,0,74,8,"Bulls",42,"Bow",11
"1018",2013,"283",0,0,74,8,"Cows",29,"Rifle",63
"1019",2013,"284",0,0,11,6,"Bulls",6,"Bow",6
"1020",2013,"284",0,0,11,6,"Cows",6,"Rifle",6
"1021",2013,"285",0,0,62,28,"Bulls",53,"Bow",6
"1022",2013,"285",0,0,62,28,"Cows",9,"Rifle",56
"1023",2013,"290",0,0,39,3,"Bulls",16,"Bow",6
"1024",2013,"290",0,0,39,3,"Cows",23,"Rifle",34
"1025",2013,"291",0,0,120,8,"Bulls",34,"Bow",11
"1026",2013,"291",0,0,120,8,"Cows",81,"Rifle",109
"1027",2013,"292",0,0,74,14,"Bulls",36,"Bow",16
"1028",2013,"292",0,0,74,14,"Cows",35,"Rifle",58
"1029",2013,"293",0,0,115,34,"Bulls",81,"Bow",22
"1030",2013,"293",0,0,115,34,"Cows",28,"Rifle",93
"1031",2013,"298",0,0,113,11,"Bulls",42,"Bow",3
"1032",2013,"298",0,0,113,11,"Cows",71,"Rifle",110
"1033",2013,"300",0,0,230,55,"Bulls",124,"Bow",17
"1034",2013,"300",0,0,230,55,"Cows",100,"Rifle",213
"1035",2013,"301",0,0,126,45,"Bulls",87,"Bow",20
"1036",2013,"301",0,0,126,45,"Cows",36,"Rifle",106
"1037",2013,"302",0,0,283,51,"Bulls",128,"Bow",22
"1038",2013,"302",0,0,283,51,"Cows",148,"Rifle",261
"1039",2013,"309",0,0,31,8,"Bulls",17,"Bow",6
"1040",2013,"309",0,0,31,8,"Cows",14,"Rifle",25
"1041",2013,"310",0,0,74,42,"Bulls",68,"Bow",24
"1042",2013,"310",0,0,74,42,"Cows",6,"Rifle",50
"1043",2013,"311",0,0,150,42,"Bulls",78,"Bow",17
"1044",2013,"311",0,0,150,42,"Cows",64,"Rifle",134
"1045",2013,"312",0,0,280,84,"Bulls",162,"Bow",25
"1046",2013,"312",0,0,280,84,"Cows",108,"Rifle",255
"1047",2013,"313",0,0,187,88,"Bulls",165,"Bow",14
"1048",2013,"313",0,0,187,88,"Cows",22,"Rifle",174
"1049",2013,"314",0,0,269,127,"Bulls",188,"Bow",15
"1050",2013,"314",0,0,269,127,"Cows",81,"Rifle",254
"1051",2013,"315",0,0,432,94,"Bulls",175,"Bow",34
"1052",2013,"315",0,0,432,94,"Cows",237,"Rifle",398
"1053",2013,"317",0,0,125,39,"Bulls",76,"Bow",6
"1054",2013,"317",0,0,125,39,"Cows",49,"Rifle",120
"1055",2013,"318",0,0,125,14,"Bulls",42,"Bow",21
"1056",2013,"318",0,0,125,14,"Cows",76,"Rifle",104
"1057",2013,"319",0,0,148,39,"Bulls",117,"Bow",34
"1058",2013,"319",0,0,148,39,"Cows",25,"Rifle",114
"1059",2013,"320",0,0,153,36,"Bulls",84,"Bow",11
"1060",2013,"320",0,0,153,36,"Cows",70,"Rifle",142
"1061",2013,"321",0,0,228,11,"Bulls",48,"Bow",33
"1062",2013,"321",0,0,228,11,"Cows",152,"Rifle",195
"1063",2013,"322",0,0,144,31,"Bulls",78,"Bow",8
"1064",2013,"322",0,0,144,31,"Cows",66,"Rifle",135
"1065",2013,"323",0,0,228,61,"Bulls",111,"Bow",28
"1066",2013,"323",0,0,228,61,"Cows",108,"Rifle",200
"1067",2013,"324",0,0,176,50,"Bulls",98,"Bow",20
"1068",2013,"324",0,0,176,50,"Cows",78,"Rifle",156
"1069",2013,"325",0,0,187,63,"Bulls",144,"Bow",6
"1070",2013,"325",0,0,187,63,"Cows",43,"Rifle",181
"1071",2013,"326",0,0,78,25,"Bulls",56,"Bow",3
"1072",2013,"326",0,0,78,25,"Cows",20,"Rifle",75
"1073",2013,"327",0,0,270,67,"Bulls",181,"Bow",17
"1074",2013,"327",0,0,270,67,"Cows",81,"Rifle",254
"1075",2013,"328",0,0,164,47,"Bulls",97,"Bow",27
"1076",2013,"328",0,0,164,47,"Cows",62,"Rifle",137
"1077",2013,"329",0,0,208,38,"Bulls",121,"Bow",42
"1078",2013,"329",0,0,208,38,"Cows",78,"Rifle",166
"1079",2013,"330",0,0,123,28,"Bulls",73,"Bow",20
"1080",2013,"330",0,0,123,28,"Cows",48,"Rifle",103
"1081",2013,"331",0,0,217,28,"Bulls",139,"Bow",20
"1082",2013,"331",0,0,217,28,"Cows",73,"Rifle",197
"1083",2013,"332",0,0,130,22,"Bulls",81,"Bow",29
"1084",2013,"332",0,0,130,22,"Cows",47,"Rifle",101
"1085",2013,"333",0,0,101,17,"Bulls",56,"Bow",11
"1086",2013,"333",0,0,101,17,"Cows",39,"Rifle",89
"1087",2013,"334",0,0,77,11,"Bulls",36,"Bow",16
"1088",2013,"334",0,0,77,11,"Cows",37,"Rifle",61
"1089",2013,"335",0,0,197,8,"Bulls",62,"Bow",8
"1090",2013,"335",0,0,197,8,"Cows",126,"Rifle",189
"1091",2013,"339",0,0,158,17,"Bulls",58,"Bow",7
"1092",2013,"339",0,0,158,17,"Cows",92,"Rifle",152
"1093",2013,"340",0,0,341,39,"Bulls",166,"Bow",30
"1094",2013,"340",0,0,341,39,"Cows",174,"Rifle",311
"1095",2013,"341",0,0,73,22,"Bulls",59,"Bow",11
"1096",2013,"341",0,0,73,22,"Cows",14,"Rifle",62
"1097",2013,"343",0,0,84,6,"Bulls",39,"Bow",5
"1098",2013,"343",0,0,84,6,"Cows",41,"Rifle",80
"1099",2013,"350",0,0,118,17,"Bulls",64,"Bow",19
"1100",2013,"350",0,0,118,17,"Cows",51,"Rifle",98
"1101",2013,"360",0,0,220,69,"Bulls",164,"Bow",33
"1102",2013,"360",0,0,220,69,"Cows",53,"Rifle",187
"1103",2013,"361",0,0,35,6,"Bulls",8,"Bow",0
"1104",2013,"361",0,0,35,6,"Cows",21,"Rifle",35
"1105",2013,"362",0,0,102,27,"Bulls",69,"Bow",11
"1106",2013,"362",0,0,102,27,"Cows",33,"Rifle",91
"1107",2013,"370",0,0,93,17,"Bulls",45,"Bow",5
"1108",2013,"370",0,0,93,17,"Cows",49,"Rifle",88
"1109",2013,"380",0,0,487,43,"Bulls",248,"Bow",38
"1110",2013,"380",0,0,487,43,"Cows",228,"Rifle",450
"1111",2013,"388",0,0,11,0,"Bulls",6,"Bow",3
"1112",2013,"388",0,0,11,0,"Cows",6,"Rifle",8
"1113",2013,"390",0,0,206,73,"Bulls",103,"Bow",20
"1114",2013,"390",0,0,206,73,"Cows",95,"Rifle",186
"1115",2013,"391",0,0,311,83,"Bulls",181,"Bow",13
"1116",2013,"391",0,0,311,83,"Cows",119,"Rifle",298
"1117",2013,"392",0,0,317,45,"Bulls",162,"Bow",39
"1118",2013,"392",0,0,317,45,"Cows",150,"Rifle",278
"1119",2013,"393",0,0,444,137,"Bulls",233,"Bow",35
"1120",2013,"393",0,0,444,137,"Cows",197,"Rifle",409
"1121",2013,"400",0,0,3,0,"Bulls",0,"Bow",0
"1122",2013,"400",0,0,3,0,"Cows",3,"Rifle",3
"1123",2013,"401",0,0,62,12,"Bulls",18,"Bow",10
"1124",2013,"401",0,0,62,12,"Cows",37,"Rifle",52
"1125",2013,"403",0,0,3,0,"Bulls",0,"Bow",0
"1126",2013,"403",0,0,3,0,"Cows",3,"Rifle",3
"1127",2013,"404",0,0,26,14,"Bulls",22,"Bow",11
"1128",2013,"404",0,0,26,14,"Cows",4,"Rifle",15
"1129",2013,"405",0,0,6,3,"Bulls",6,"Bow",3
"1130",2013,"405",0,0,6,3,"Cows",0,"Rifle",3
"1131",2013,"406",0,0,11,0,"Bulls",3,"Bow",3
"1132",2013,"406",0,0,11,0,"Cows",6,"Rifle",8
"1133",2013,"410",0,0,531,161,"Bulls",219,"Bow",189
"1134",2013,"410",0,0,531,161,"Cows",307,"Rifle",342
"1135",2013,"411",0,0,315,97,"Bulls",150,"Bow",103
"1136",2013,"411",0,0,315,97,"Cows",155,"Rifle",212
"1137",2013,"412",0,0,170,33,"Bulls",53,"Bow",23
"1138",2013,"412",0,0,170,33,"Cows",108,"Rifle",148
"1139",2013,"413",0,0,132,25,"Bulls",59,"Bow",27
"1140",2013,"413",0,0,132,25,"Cows",68,"Rifle",105
"1141",2013,"415",0,0,16,3,"Bulls",5,"Bow",2
"1142",2013,"415",0,0,16,3,"Cows",8,"Rifle",14
"1143",2013,"416",0,0,402,102,"Bulls",214,"Bow",46
"1144",2013,"416",0,0,402,102,"Cows",176,"Rifle",357
"1145",2013,"417",0,0,123,38,"Bulls",49,"Bow",19
"1146",2013,"417",0,0,123,38,"Cows",68,"Rifle",104
"1147",2013,"418",0,0,50,11,"Bulls",25,"Bow",6
"1148",2013,"418",0,0,50,11,"Cows",25,"Rifle",45
"1149",2013,"419",0,0,43,8,"Bulls",22,"Bow",2
"1150",2013,"419",0,0,43,8,"Cows",21,"Rifle",41
"1151",2013,"420",0,0,50,3,"Bulls",10,"Bow",0
"1152",2013,"420",0,0,50,3,"Cows",35,"Rifle",50
"1153",2013,"421",0,0,169,45,"Bulls",53,"Bow",14
"1154",2013,"421",0,0,169,45,"Cows",105,"Rifle",155
"1155",2013,"422",0,0,174,25,"Bulls",61,"Bow",10
"1156",2013,"422",0,0,174,25,"Cows",99,"Rifle",164
"1157",2013,"423",0,0,91,25,"Bulls",50,"Bow",8
"1158",2013,"423",0,0,91,25,"Cows",38,"Rifle",83
"1159",2013,"424",0,0,23,0,"Bulls",11,"Bow",0
"1160",2013,"424",0,0,23,0,"Cows",12,"Rifle",23
"1161",2013,"425",0,0,160,25,"Bulls",36,"Bow",17
"1162",2013,"425",0,0,160,25,"Cows",115,"Rifle",143
"1163",2013,"426",0,0,43,15,"Bulls",17,"Bow",0
"1164",2013,"426",0,0,43,15,"Cows",23,"Rifle",43
"1165",2013,"432",0,0,94,19,"Bulls",35,"Bow",3
"1166",2013,"432",0,0,94,19,"Cows",53,"Rifle",91
"1167",2013,"441",0,0,92,17,"Bulls",31,"Bow",8
"1168",2013,"441",0,0,92,17,"Cows",58,"Rifle",83
"1169",2013,"442",0,0,187,28,"Bulls",53,"Bow",5
"1170",2013,"442",0,0,187,28,"Cows",126,"Rifle",182
"1171",2013,"444",0,0,28,6,"Bulls",17,"Bow",0
"1172",2013,"444",0,0,28,6,"Cows",8,"Rifle",28
"1173",2013,"445",0,0,317,107,"Bulls",163,"Bow",28
"1174",2013,"445",0,0,317,107,"Cows",143,"Rifle",289
"1175",2013,"446",0,0,417,98,"Bulls",167,"Bow",38
"1176",2013,"446",0,0,417,98,"Cows",228,"Rifle",379
"1177",2013,"447",0,0,220,60,"Bulls",99,"Bow",48
"1178",2013,"447",0,0,220,60,"Cows",112,"Rifle",172
"1179",2013,"448",0,0,110,14,"Bulls",55,"Bow",10
"1180",2013,"448",0,0,110,14,"Cows",50,"Rifle",99
"1181",2013,"449",0,0,156,20,"Bulls",73,"Bow",14
"1182",2013,"449",0,0,156,20,"Cows",75,"Rifle",142
"1183",2013,"450",0,0,56,8,"Bulls",11,"Bow",11
"1184",2013,"450",0,0,56,8,"Cows",45,"Rifle",45
"1185",2013,"452",0,0,108,11,"Bulls",50,"Bow",17
"1186",2013,"452",0,0,108,11,"Cows",55,"Rifle",92
"1187",2013,"454",0,0,136,17,"Bulls",61,"Bow",11
"1188",2013,"454",0,0,136,17,"Cows",66,"Rifle",124
"1189",2013,"455",0,0,103,28,"Bulls",42,"Bow",3
"1190",2013,"455",0,0,103,28,"Cows",56,"Rifle",100
"1191",2013,"471",0,0,5,0,"Bulls",0,"Bow",0
"1192",2013,"471",0,0,5,0,"Cows",2,"Rifle",5
"1193",2013,"500",0,0,61,16,"Bulls",26,"Bow",6
"1194",2013,"500",0,0,61,16,"Cows",35,"Rifle",55
"1195",2013,"502",0,0,25,3,"Bulls",6,"Bow",6
"1196",2013,"502",0,0,25,3,"Cows",14,"Rifle",19
"1197",2013,"511",0,0,34,8,"Bulls",20,"Bow",11
"1198",2013,"511",0,0,34,8,"Cows",11,"Rifle",22
"1199",2013,"530",0,0,55,20,"Bulls",31,"Bow",20
"1200",2013,"530",0,0,55,20,"Cows",22,"Rifle",36
"1201",2013,"540",0,0,154,25,"Bulls",87,"Bow",20
"1202",2013,"540",0,0,154,25,"Cows",60,"Rifle",134
"1203",2013,"560",0,0,303,55,"Bulls",158,"Bow",26
"1204",2013,"560",0,0,303,55,"Cows",143,"Rifle",277
"1205",2013,"570",0,0,93,24,"Bulls",34,"Bow",2
"1206",2013,"570",0,0,93,24,"Cows",54,"Rifle",92
"1207",2013,"575",0,0,126,18,"Bulls",38,"Bow",0
"1208",2013,"575",0,0,126,18,"Cows",77,"Rifle",126
"1209",2013,"590",0,0,333,113,"Bulls",173,"Bow",76
"1210",2013,"590",0,0,333,113,"Cows",150,"Rifle",257
"1211",2013,"600",0,0,3,3,"Bulls",3,"Bow",0
"1212",2013,"600",0,0,3,3,"Cows",0,"Rifle",3
"1213",2013,"611",0,0,2,0,"Bulls",2,"Bow",0
"1214",2013,"611",0,0,2,0,"Cows",0,"Rifle",2
"1215",2013,"620",0,0,133,57,"Bulls",87,"Bow",74
"1216",2013,"620",0,0,133,57,"Cows",46,"Rifle",59
"1217",2013,"621",0,0,118,38,"Bulls",54,"Bow",36
"1218",2013,"621",0,0,118,38,"Cows",62,"Rifle",82
"1219",2013,"622",0,0,233,26,"Bulls",42,"Bow",22
"1220",2013,"622",0,0,233,26,"Cows",183,"Rifle",211
"1221",2013,"630",0,0,6,0,"Bulls",2,"Bow",0
"1222",2013,"630",0,0,6,0,"Cows",3,"Rifle",6
"1223",2013,"631",0,0,79,21,"Bulls",43,"Bow",23
"1224",2013,"631",0,0,79,21,"Cows",34,"Rifle",56
"1225",2013,"632",0,0,30,9,"Bulls",16,"Bow",10
"1226",2013,"632",0,0,30,9,"Cows",14,"Rifle",20
"1227",2013,"650",0,0,6,0,"Bulls",3,"Bow",0
"1228",2013,"650",0,0,6,0,"Cows",3,"Rifle",6
"1229",2013,"651",0,0,6,0,"Bulls",6,"Bow",0
"1230",2013,"651",0,0,6,0,"Cows",0,"Rifle",6
"1231",2013,"670",0,0,14,8,"Bulls",14,"Bow",0
"1232",2013,"670",0,0,14,8,"Cows",0,"Rifle",14
"1233",2013,"680",0,0,10,3,"Bulls",3,"Bow",2
"1234",2013,"680",0,0,10,3,"Cows",5,"Rifle",8
"1235",2013,"690",0,0,74,44,"Bulls",47,"Bow",21
"1236",2013,"690",0,0,74,44,"Cows",27,"Rifle",52
"1237",2013,"700",0,0,503,124,"Bulls",198,"Bow",100
"1238",2013,"700",0,0,503,124,"Cows",289,"Rifle",403
"1239",2013,"702",0,0,103,18,"Bulls",29,"Bow",16
"1240",2013,"702",0,0,103,18,"Cows",66,"Rifle",87
"1241",2013,"703",0,0,20,3,"Bulls",20,"Bow",3
"1242",2013,"703",0,0,20,3,"Cows",0,"Rifle",17
"1243",2013,"704",0,0,213,59,"Bulls",92,"Bow",46
"1244",2013,"704",0,0,213,59,"Cows",110,"Rifle",167
"1245",2013,"705",0,0,58,24,"Bulls",35,"Bow",23
"1246",2013,"705",0,0,58,24,"Cows",23,"Rifle",36
"1247",2014,"100",1760,15612,94,25,"Bulls",87,"Bow",31
"1248",2014,"100",1760,15612,94,25,"Cows",7,"Rifle",63
"1249",2014,"101",1459,13062,63,11,"Bulls",45,"Bow",9
"1250",2014,"101",1459,13062,63,11,"Cows",18,"Rifle",54
"1251",2014,"102",1140,7979,38,17,"Bulls",31,"Bow",11
"1252",2014,"102",1140,7979,38,17,"Cows",7,"Rifle",27
"1253",2014,"103",1892,14191,64,14,"Bulls",56,"Bow",17
"1254",2014,"103",1892,14191,64,14,"Cows",8,"Rifle",48
"1255",2014,"104",1197,10577,45,20,"Bulls",42,"Bow",6
"1256",2014,"104",1197,10577,45,20,"Cows",3,"Rifle",40
"1257",2014,"109",311,2924,24,0,"Bulls",6,"Bow",0
"1258",2014,"109",311,2924,24,0,"Cows",18,"Rifle",24
"1259",2014,"110",844,6069,25,9,"Bulls",25,"Bow",6
"1260",2014,"110",844,6069,25,9,"Cows",0,"Rifle",20
"1261",2014,"120",1055,8065,31,9,"Bulls",31,"Bow",11
"1262",2014,"120",1055,8065,31,9,"Cows",0,"Rifle",20
