"Year","District","Species","Hunters","Days","N","four_plus","Sex","n_sex","Weapon","n_weapon","ung","six_plus"
2015,"317","all_deer",0,0,740,266,"Bucks",378,"Bow",53,"deer",NA
2015,"317","all_deer",0,0,740,266,"Does",360,"Rifle",684,"deer",NA
2015,"317","md",0,0,163,105,"Bucks",160,"Bow",0,"deer",NA
2015,"317","md",0,0,163,105,"Does",3,"Rifle",163,"deer",NA
2015,"317","wt",0,0,577,160,"Bucks",218,"Bow",53,"deer",NA
2015,"317","wt",0,0,577,160,"Does",357,"Rifle",521,"deer",NA
2015,"318","all_deer",0,0,127,39,"Bucks",114,"Bow",10,"deer",NA
2015,"318","all_deer",0,0,127,39,"Does",13,"Rifle",117,"deer",NA
2015,"318","md",0,0,110,32,"Bucks",104,"Bow",7,"deer",NA
2015,"318","md",0,0,110,32,"Does",5,"Rifle",102,"deer",NA
2015,"318","wt",0,0,18,7,"Bucks",9,"Bow",3,"deer",NA
2015,"318","wt",0,0,18,7,"Does",8,"Rifle",15,"deer",NA
2015,"319","all_deer",0,0,128,27,"Bucks",87,"Bow",18,"deer",NA
2015,"319","all_deer",0,0,128,27,"Does",39,"Rifle",108,"deer",NA
2015,"319","md",0,0,103,20,"Bucks",77,"Bow",15,"deer",NA
2015,"319","md",0,0,103,20,"Does",24,"Rifle",86,"deer",NA
2015,"319","wt",0,0,25,7,"Bucks",9,"Bow",3,"deer",NA
2015,"319","wt",0,0,25,7,"Does",16,"Rifle",22,"deer",NA
2015,"320","all_deer",0,0,778,245,"Bucks",370,"Bow",90,"deer",NA
2015,"320","all_deer",0,0,778,245,"Does",393,"Rifle",688,"deer",NA
2015,"320","md",0,0,135,52,"Bucks",129,"Bow",3,"deer",NA
2015,"320","md",0,0,135,52,"Does",6,"Rifle",132,"deer",NA
2015,"320","wt",0,0,643,194,"Bucks",241,"Bow",87,"deer",NA
2015,"320","wt",0,0,643,194,"Does",387,"Rifle",556,"deer",NA
2015,"321","all_deer",0,0,58,23,"Bucks",31,"Bow",5,"deer",NA
2015,"321","all_deer",0,0,58,23,"Does",27,"Rifle",53,"deer",NA
2015,"321","md",0,0,9,6,"Bucks",6,"Bow",3,"deer",NA
2015,"321","md",0,0,9,6,"Does",3,"Rifle",6,"deer",NA
2015,"321","wt",0,0,49,17,"Bucks",25,"Bow",2,"deer",NA
2015,"321","wt",0,0,49,17,"Does",24,"Rifle",47,"deer",NA
2015,"322","all_deer",0,0,1085,347,"Bucks",456,"Bow",87,"deer",NA
2015,"322","all_deer",0,0,1085,347,"Does",609,"Rifle",996,"deer",NA
2015,"322","md",0,0,163,87,"Bucks",155,"Bow",6,"deer",NA
2015,"322","md",0,0,163,87,"Does",8,"Rifle",157,"deer",NA
2015,"322","wt",0,0,922,261,"Bucks",301,"Bow",81,"deer",NA
2015,"322","wt",0,0,922,261,"Does",601,"Rifle",839,"deer",NA
2015,"323","all_deer",0,0,97,43,"Bucks",77,"Bow",17,"deer",NA
2015,"323","all_deer",0,0,97,43,"Does",20,"Rifle",80,"deer",NA
2015,"323","md",0,0,49,17,"Bucks",43,"Bow",11,"deer",NA
2015,"323","md",0,0,49,17,"Does",6,"Rifle",37,"deer",NA
2015,"323","wt",0,0,48,26,"Bucks",34,"Bow",6,"deer",NA
2015,"323","wt",0,0,48,26,"Does",14,"Rifle",43,"deer",NA
2015,"324","all_deer",0,0,116,51,"Bucks",80,"Bow",3,"deer",NA
2015,"324","all_deer",0,0,116,51,"Does",36,"Rifle",112,"deer",NA
2015,"324","md",0,0,50,30,"Bucks",50,"Bow",0,"deer",NA
2015,"324","md",0,0,50,30,"Does",0,"Rifle",50,"deer",NA
2015,"324","wt",0,0,66,21,"Bucks",30,"Bow",3,"deer",NA
2015,"324","wt",0,0,66,21,"Does",36,"Rifle",62,"deer",NA
2015,"325","all_deer",0,0,636,277,"Bucks",466,"Bow",45,"deer",NA
2015,"325","all_deer",0,0,636,277,"Does",164,"Rifle",589,"deer",NA
2015,"325","md",0,0,263,100,"Bucks",260,"Bow",11,"deer",NA
2015,"325","md",0,0,263,100,"Does",3,"Rifle",249,"deer",NA
2015,"325","wt",0,0,373,177,"Bucks",206,"Bow",33,"deer",NA
2015,"325","wt",0,0,373,177,"Does",161,"Rifle",340,"deer",NA
2015,"326","all_deer",0,0,210,105,"Bucks",151,"Bow",11,"deer",NA
2015,"326","all_deer",0,0,210,105,"Does",53,"Rifle",199,"deer",NA
2015,"326","md",0,0,97,57,"Bucks",95,"Bow",3,"deer",NA
2015,"326","md",0,0,97,57,"Does",3,"Rifle",95,"deer",NA
2015,"326","wt",0,0,112,48,"Bucks",56,"Bow",8,"deer",NA
2015,"326","wt",0,0,112,48,"Does",50,"Rifle",104,"deer",NA
2015,"327","all_deer",0,0,97,43,"Bucks",88,"Bow",9,"deer",NA
2015,"327","all_deer",0,0,97,43,"Does",9,"Rifle",88,"deer",NA
2015,"327","md",0,0,83,34,"Bucks",77,"Bow",6,"deer",NA
2015,"327","md",0,0,83,34,"Does",6,"Rifle",77,"deer",NA
2015,"327","wt",0,0,14,9,"Bucks",11,"Bow",3,"deer",NA
2015,"327","wt",0,0,14,9,"Does",3,"Rifle",11,"deer",NA
2015,"328","all_deer",0,0,47,20,"Bucks",36,"Bow",8,"deer",NA
2015,"328","all_deer",0,0,47,20,"Does",11,"Rifle",39,"deer",NA
2015,"328","md",0,0,31,17,"Bucks",29,"Bow",3,"deer",NA
2015,"328","md",0,0,31,17,"Does",3,"Rifle",29,"deer",NA
2015,"328","wt",0,0,16,3,"Bucks",8,"Bow",6,"deer",NA
2015,"328","wt",0,0,16,3,"Does",8,"Rifle",11,"deer",NA
2015,"329","all_deer",0,0,157,79,"Bucks",118,"Bow",11,"deer",NA
2015,"329","all_deer",0,0,157,79,"Does",32,"Rifle",145,"deer",NA
2015,"329","md",0,0,74,38,"Bucks",70,"Bow",11,"deer",NA
2015,"329","md",0,0,74,38,"Does",3,"Rifle",63,"deer",NA
2015,"329","wt",0,0,82,41,"Bucks",48,"Bow",0,"deer",NA
2015,"329","wt",0,0,82,41,"Does",29,"Rifle",82,"deer",NA
2015,"330","all_deer",0,0,314,120,"Bucks",214,"Bow",19,"deer",NA
2015,"330","all_deer",0,0,314,120,"Does",97,"Rifle",289,"deer",NA
2015,"330","md",0,0,154,71,"Bucks",148,"Bow",11,"deer",NA
2015,"330","md",0,0,154,71,"Does",6,"Rifle",137,"deer",NA
2015,"330","wt",0,0,160,49,"Bucks",66,"Bow",8,"deer",NA
2015,"330","wt",0,0,160,49,"Does",91,"Rifle",152,"deer",NA
2015,"331","all_deer",0,0,536,159,"Bucks",379,"Bow",10,"deer",NA
2015,"331","all_deer",0,0,536,159,"Does",156,"Rifle",526,"deer",NA
2015,"331","md",0,0,334,92,"Bucks",275,"Bow",2,"deer",NA
2015,"331","md",0,0,334,92,"Does",58,"Rifle",332,"deer",NA
2015,"331","wt",0,0,202,67,"Bucks",104,"Bow",8,"deer",NA
2015,"331","wt",0,0,202,67,"Does",98,"Rifle",194,"deer",NA
2015,"332","all_deer",0,0,80,34,"Bucks",57,"Bow",31,"deer",NA
2015,"332","all_deer",0,0,80,34,"Does",23,"Rifle",49,"deer",NA
2015,"332","md",0,0,57,23,"Bucks",43,"Bow",26,"deer",NA
2015,"332","md",0,0,57,23,"Does",14,"Rifle",32,"deer",NA
2015,"332","wt",0,0,23,12,"Bucks",14,"Bow",6,"deer",NA
2015,"332","wt",0,0,23,12,"Does",8,"Rifle",17,"deer",NA
2015,"333","all_deer",0,0,762,247,"Bucks",400,"Bow",16,"deer",NA
2015,"333","all_deer",0,0,762,247,"Does",341,"Rifle",747,"deer",NA
2015,"333","md",0,0,122,49,"Bucks",121,"Bow",0,"deer",NA
2015,"333","md",0,0,122,49,"Does",2,"Rifle",122,"deer",NA
2015,"333","wt",0,0,640,199,"Bucks",279,"Bow",16,"deer",NA
2015,"333","wt",0,0,640,199,"Does",339,"Rifle",624,"deer",NA
2015,"334","all_deer",0,0,37,12,"Bucks",29,"Bow",17,"deer",NA
2015,"334","all_deer",0,0,37,12,"Does",8,"Rifle",20,"deer",NA
2015,"334","md",0,0,26,9,"Bucks",23,"Bow",11,"deer",NA
2015,"334","md",0,0,26,9,"Does",3,"Rifle",14,"deer",NA
2015,"334","wt",0,0,11,3,"Bucks",6,"Bow",6,"deer",NA
2015,"334","wt",0,0,11,3,"Does",6,"Rifle",6,"deer",NA
2015,"335","all_deer",0,0,284,96,"Bucks",238,"Bow",21,"deer",NA
2015,"335","all_deer",0,0,284,96,"Does",46,"Rifle",263,"deer",NA
2015,"335","md",0,0,207,70,"Bucks",195,"Bow",14,"deer",NA
2015,"335","md",0,0,207,70,"Does",11,"Rifle",193,"deer",NA
2015,"335","wt",0,0,77,26,"Bucks",42,"Bow",7,"deer",NA
2015,"335","wt",0,0,77,26,"Does",35,"Rifle",70,"deer",NA
2015,"339","all_deer",0,0,163,57,"Bucks",138,"Bow",5,"deer",NA
2015,"339","all_deer",0,0,163,57,"Does",22,"Rifle",158,"deer",NA
2015,"339","md",0,0,117,47,"Bucks",117,"Bow",5,"deer",NA
2015,"339","md",0,0,117,47,"Does",0,"Rifle",112,"deer",NA
2015,"339","wt",0,0,46,10,"Bucks",21,"Bow",0,"deer",NA
2015,"339","wt",0,0,46,10,"Does",22,"Rifle",46,"deer",NA
2015,"340","all_deer",0,0,968,320,"Bucks",569,"Bow",59,"deer",NA
2015,"340","all_deer",0,0,968,320,"Does",374,"Rifle",909,"deer",NA
2015,"340","md",0,0,278,91,"Bucks",273,"Bow",17,"deer",NA
2015,"340","md",0,0,278,91,"Does",2,"Rifle",261,"deer",NA
2015,"340","wt",0,0,691,228,"Bucks",295,"Bow",42,"deer",NA
2015,"340","wt",0,0,691,228,"Does",372,"Rifle",649,"deer",NA
2015,"341","all_deer",0,0,145,37,"Bucks",131,"Bow",0,"deer",NA
2015,"341","all_deer",0,0,145,37,"Does",14,"Rifle",142,"deer",NA
2015,"341","md",0,0,118,32,"Bucks",118,"Bow",0,"deer",NA
2015,"341","md",0,0,118,32,"Does",0,"Rifle",115,"deer",NA
2015,"341","wt",0,0,28,5,"Bucks",14,"Bow",0,"deer",NA
2015,"341","wt",0,0,28,5,"Does",14,"Rifle",28,"deer",NA
2015,"343","all_deer",0,0,251,96,"Bucks",201,"Bow",25,"deer",NA
2015,"343","all_deer",0,0,251,96,"Does",47,"Rifle",226,"deer",NA
2015,"343","md",0,0,166,70,"Bucks",160,"Bow",17,"deer",NA
2015,"343","md",0,0,166,70,"Does",6,"Rifle",149,"deer",NA
2015,"343","wt",0,0,85,27,"Bucks",40,"Bow",8,"deer",NA
2015,"343","wt",0,0,85,27,"Does",41,"Rifle",77,"deer",NA
2015,"350","all_deer",0,0,143,49,"Bucks",125,"Bow",3,"deer",NA
2015,"350","all_deer",0,0,143,49,"Does",18,"Rifle",140,"deer",NA
2015,"350","md",0,0,86,29,"Bucks",86,"Bow",0,"deer",NA
2015,"350","md",0,0,86,29,"Does",0,"Rifle",86,"deer",NA
2015,"350","wt",0,0,57,20,"Bucks",39,"Bow",3,"deer",NA
2015,"350","wt",0,0,57,20,"Does",18,"Rifle",54,"deer",NA
2015,"360","all_deer",0,0,521,189,"Bucks",315,"Bow",36,"deer",NA
2015,"360","all_deer",0,0,521,189,"Does",195,"Rifle",482,"deer",NA
2015,"360","md",0,0,196,102,"Bucks",187,"Bow",14,"deer",NA
2015,"360","md",0,0,196,102,"Does",6,"Rifle",182,"deer",NA
2015,"360","wt",0,0,325,87,"Bucks",127,"Bow",22,"deer",NA
2015,"360","wt",0,0,325,87,"Does",189,"Rifle",300,"deer",NA
2015,"361","all_deer",0,0,32,12,"Bucks",23,"Bow",11,"deer",NA
2015,"361","all_deer",0,0,32,12,"Does",9,"Rifle",20,"deer",NA
2015,"361","md",0,0,29,12,"Bucks",23,"Bow",11,"deer",NA
2015,"361","md",0,0,29,12,"Does",6,"Rifle",17,"deer",NA
2015,"361","wt",0,0,3,0,"Bucks",0,"Bow",0,"deer",NA
2015,"361","wt",0,0,3,0,"Does",3,"Rifle",3,"deer",NA
2015,"362","all_deer",0,0,66,31,"Bucks",56,"Bow",3,"deer",NA
2015,"362","all_deer",0,0,66,31,"Does",10,"Rifle",63,"deer",NA
2015,"362","md",0,0,51,29,"Bucks",49,"Bow",3,"deer",NA
2015,"362","md",0,0,51,29,"Does",3,"Rifle",49,"deer",NA
2015,"362","wt",0,0,15,3,"Bucks",7,"Bow",0,"deer",NA
2015,"362","wt",0,0,15,3,"Does",7,"Rifle",15,"deer",NA
2015,"370","all_deer",0,0,79,32,"Bucks",61,"Bow",0,"deer",NA
2015,"370","all_deer",0,0,79,32,"Does",19,"Rifle",79,"deer",NA
2015,"370","md",0,0,46,23,"Bucks",46,"Bow",0,"deer",NA
2015,"370","md",0,0,46,23,"Does",0,"Rifle",46,"deer",NA
2015,"370","wt",0,0,33,9,"Bucks",14,"Bow",0,"deer",NA
2015,"370","wt",0,0,33,9,"Does",19,"Rifle",33,"deer",NA
2015,"380","all_deer",0,0,907,264,"Bucks",618,"Bow",66,"deer",NA
2015,"380","all_deer",0,0,907,264,"Does",276,"Rifle",841,"deer",NA
2015,"380","md",0,0,422,102,"Bucks",389,"Bow",17,"deer",NA
2015,"380","md",0,0,422,102,"Does",29,"Rifle",406,"deer",NA
2015,"380","wt",0,0,485,162,"Bucks",229,"Bow",49,"deer",NA
2015,"380","wt",0,0,485,162,"Does",247,"Rifle",435,"deer",NA
2015,"388","all_deer",0,0,196,65,"Bucks",89,"Bow",8,"deer",NA
2015,"388","all_deer",0,0,196,65,"Does",108,"Rifle",189,"deer",NA
2015,"388","md",0,0,80,18,"Bucks",30,"Bow",5,"deer",NA
2015,"388","md",0,0,80,18,"Does",50,"Rifle",75,"deer",NA
2015,"388","wt",0,0,116,47,"Bucks",59,"Bow",3,"deer",NA
2015,"388","wt",0,0,116,47,"Does",57,"Rifle",113,"deer",NA
2015,"390","all_deer",0,0,168,65,"Bucks",131,"Bow",8,"deer",NA
2015,"390","all_deer",0,0,168,65,"Does",34,"Rifle",160,"deer",NA
2015,"390","md",0,0,92,44,"Bucks",89,"Bow",4,"deer",NA
2015,"390","md",0,0,92,44,"Does",3,"Rifle",88,"deer",NA
2015,"390","wt",0,0,77,22,"Bucks",42,"Bow",5,"deer",NA
2015,"390","wt",0,0,77,22,"Does",32,"Rifle",72,"deer",NA
2015,"391","all_deer",0,0,411,153,"Bucks",306,"Bow",26,"deer",NA
2015,"391","all_deer",0,0,411,153,"Does",96,"Rifle",385,"deer",NA
2015,"391","md",0,0,215,86,"Bucks",205,"Bow",17,"deer",NA
2015,"391","md",0,0,215,86,"Does",8,"Rifle",198,"deer",NA
2015,"391","wt",0,0,196,67,"Bucks",101,"Bow",8,"deer",NA
2015,"391","wt",0,0,196,67,"Does",87,"Rifle",188,"deer",NA
2015,"392","all_deer",0,0,429,181,"Bucks",387,"Bow",36,"deer",NA
2015,"392","all_deer",0,0,429,181,"Does",39,"Rifle",389,"deer",NA
2015,"392","md",0,0,333,140,"Bucks",330,"Bow",26,"deer",NA
2015,"392","md",0,0,333,140,"Does",3,"Rifle",303,"deer",NA
2015,"392","wt",0,0,96,42,"Bucks",57,"Bow",10,"deer",NA
2015,"392","wt",0,0,96,42,"Does",36,"Rifle",86,"deer",NA
2015,"393","all_deer",0,0,469,185,"Bucks",332,"Bow",41,"deer",NA
2015,"393","all_deer",0,0,469,185,"Does",132,"Rifle",425,"deer",NA
2015,"393","md",0,0,194,88,"Bucks",183,"Bow",6,"deer",NA
2015,"393","md",0,0,194,88,"Does",11,"Rifle",185,"deer",NA
2015,"393","wt",0,0,276,97,"Bucks",149,"Bow",35,"deer",NA
2015,"393","wt",0,0,276,97,"Does",121,"Rifle",240,"deer",NA
2015,"400","all_deer",0,0,557,327,"Bucks",545,"Bow",12,"deer",NA
2015,"400","all_deer",0,0,557,327,"Does",12,"Rifle",545,"deer",NA
2015,"400","md",0,0,451,241,"Bucks",445,"Bow",9,"deer",NA
2015,"400","md",0,0,451,241,"Does",6,"Rifle",442,"deer",NA
2015,"400","wt",0,0,106,86,"Bucks",101,"Bow",3,"deer",NA
2015,"400","wt",0,0,106,86,"Does",6,"Rifle",103,"deer",NA
2015,"401","all_deer",0,0,845,528,"Bucks",734,"Bow",14,"deer",NA
2015,"401","all_deer",0,0,845,528,"Does",108,"Rifle",830,"deer",NA
2015,"401","md",0,0,614,347,"Bucks",516,"Bow",11,"deer",NA
2015,"401","md",0,0,614,347,"Does",98,"Rifle",603,"deer",NA
2015,"401","wt",0,0,231,181,"Bucks",218,"Bow",3,"deer",NA
2015,"401","wt",0,0,231,181,"Does",10,"Rifle",228,"deer",NA
2015,"403","all_deer",0,0,228,69,"Bucks",146,"Bow",2,"deer",NA
2015,"403","all_deer",0,0,228,69,"Does",81,"Rifle",226,"deer",NA
2015,"403","md",0,0,183,46,"Bucks",117,"Bow",0,"deer",NA
2015,"403","md",0,0,183,46,"Does",64,"Rifle",183,"deer",NA
2015,"403","wt",0,0,45,23,"Bucks",29,"Bow",2,"deer",NA
2015,"403","wt",0,0,45,23,"Does",16,"Rifle",44,"deer",NA
2015,"404","all_deer",0,0,925,511,"Bucks",850,"Bow",20,"deer",NA
2015,"404","all_deer",0,0,925,511,"Does",69,"Rifle",902,"deer",NA
2015,"404","md",0,0,428,207,"Bucks",422,"Bow",3,"deer",NA
2015,"404","md",0,0,428,207,"Does",6,"Rifle",422,"deer",NA
2015,"404","wt",0,0,497,304,"Bucks",428,"Bow",17,"deer",NA
2015,"404","wt",0,0,497,304,"Does",63,"Rifle",480,"deer",NA
2015,"405","all_deer",0,0,563,234,"Bucks",441,"Bow",10,"deer",NA
2015,"405","all_deer",0,0,563,234,"Does",122,"Rifle",553,"deer",NA
2015,"405","md",0,0,507,204,"Bucks",396,"Bow",7,"deer",NA
2015,"405","md",0,0,507,204,"Does",111,"Rifle",500,"deer",NA
2015,"405","wt",0,0,56,31,"Bucks",45,"Bow",3,"deer",NA
2015,"405","wt",0,0,56,31,"Does",11,"Rifle",53,"deer",NA
2015,"406","all_deer",0,0,469,233,"Bucks",371,"Bow",6,"deer",NA
2015,"406","all_deer",0,0,469,233,"Does",95,"Rifle",463,"deer",NA
2015,"406","md",0,0,279,130,"Bucks",216,"Bow",6,"deer",NA
2015,"406","md",0,0,279,130,"Does",63,"Rifle",273,"deer",NA
2015,"406","wt",0,0,190,103,"Bucks",155,"Bow",0,"deer",NA
2015,"406","wt",0,0,190,103,"Does",32,"Rifle",190,"deer",NA
2015,"410","all_deer",0,0,755,426,"Bucks",752,"Bow",9,"deer",NA
2015,"410","all_deer",0,0,755,426,"Does",3,"Rifle",746,"deer",NA
2015,"410","md",0,0,675,368,"Bucks",675,"Bow",6,"deer",NA
2015,"410","md",0,0,675,368,"Does",0,"Rifle",669,"deer",NA
2015,"410","wt",0,0,80,57,"Bucks",77,"Bow",3,"deer",NA
2015,"410","wt",0,0,80,57,"Does",3,"Rifle",77,"deer",NA
2015,"411","all_deer",0,0,1493,934,"Bucks",1296,"Bow",72,"deer",NA
2015,"411","all_deer",0,0,1493,934,"Does",186,"Rifle",1418,"deer",NA
2015,"411","md",0,0,592,375,"Bucks",588,"Bow",3,"deer",NA
2015,"411","md",0,0,592,375,"Does",1,"Rifle",586,"deer",NA
2015,"411","wt",0,0,902,559,"Bucks",709,"Bow",69,"deer",NA
2015,"411","wt",0,0,902,559,"Does",184,"Rifle",832,"deer",NA
2015,"412","all_deer",0,0,759,534,"Bucks",726,"Bow",6,"deer",NA
2015,"412","all_deer",0,0,759,534,"Does",33,"Rifle",754,"deer",NA
2015,"412","md",0,0,461,317,"Bucks",461,"Bow",6,"deer",NA
2015,"412","md",0,0,461,317,"Does",0,"Rifle",455,"deer",NA
2015,"412","wt",0,0,299,217,"Bucks",266,"Bow",0,"deer",NA
2015,"412","wt",0,0,299,217,"Does",33,"Rifle",299,"deer",NA
2015,"413","all_deer",0,0,1095,498,"Bucks",923,"Bow",33,"deer",NA
2015,"413","all_deer",0,0,1095,498,"Does",166,"Rifle",1062,"deer",NA
2015,"413","md",0,0,722,303,"Bucks",619,"Bow",24,"deer",NA
2015,"413","md",0,0,722,303,"Does",103,"Rifle",698,"deer",NA
2015,"413","wt",0,0,373,196,"Bucks",305,"Bow",9,"deer",NA
2015,"413","wt",0,0,373,196,"Does",62,"Rifle",364,"deer",NA
2015,"415","all_deer",0,0,34,17,"Bucks",34,"Bow",0,"deer",NA
2015,"415","all_deer",0,0,34,17,"Does",0,"Rifle",34,"deer",NA
2015,"415","md",0,0,23,12,"Bucks",23,"Bow",0,"deer",NA
2015,"415","md",0,0,23,12,"Does",0,"Rifle",23,"deer",NA
2015,"415","wt",0,0,12,6,"Bucks",12,"Bow",0,"deer",NA
2015,"415","wt",0,0,12,6,"Does",0,"Rifle",12,"deer",NA
2015,"416","all_deer",0,0,305,122,"Bucks",245,"Bow",27,"deer",NA
2015,"416","all_deer",0,0,305,122,"Does",58,"Rifle",277,"deer",NA
2015,"416","md",0,0,179,79,"Bucks",173,"Bow",18,"deer",NA
2015,"416","md",0,0,179,79,"Does",6,"Rifle",159,"deer",NA
2015,"416","wt",0,0,126,43,"Bucks",72,"Bow",9,"deer",NA
2015,"416","wt",0,0,126,43,"Does",53,"Rifle",117,"deer",NA
2015,"417","all_deer",0,0,450,351,"Bucks",444,"Bow",3,"deer",NA
2015,"417","all_deer",0,0,450,351,"Does",3,"Rifle",447,"deer",NA
2015,"417","md",0,0,407,311,"Bucks",401,"Bow",3,"deer",NA
2015,"417","md",0,0,407,311,"Does",3,"Rifle",404,"deer",NA
2015,"417","wt",0,0,43,40,"Bucks",43,"Bow",0,"deer",NA
2015,"417","wt",0,0,43,40,"Does",0,"Rifle",43,"deer",NA
2015,"418","all_deer",0,0,280,151,"Bucks",263,"Bow",11,"deer",NA
2015,"418","all_deer",0,0,280,151,"Does",17,"Rifle",269,"deer",NA
2015,"418","md",0,0,175,86,"Bucks",172,"Bow",6,"deer",NA
2015,"418","md",0,0,175,86,"Does",3,"Rifle",169,"deer",NA
2015,"418","wt",0,0,105,65,"Bucks",91,"Bow",6,"deer",NA
2015,"418","wt",0,0,105,65,"Does",14,"Rifle",100,"deer",NA
2015,"419","all_deer",0,0,281,175,"Bucks",270,"Bow",0,"deer",NA
2015,"419","all_deer",0,0,281,175,"Does",9,"Rifle",278,"deer",NA
2015,"419","md",0,0,227,144,"Bucks",221,"Bow",0,"deer",NA
2015,"419","md",0,0,227,144,"Does",6,"Rifle",227,"deer",NA
2015,"419","wt",0,0,52,32,"Bucks",49,"Bow",0,"deer",NA
2015,"419","wt",0,0,52,32,"Does",3,"Rifle",52,"deer",NA
2015,"420","all_deer",0,0,69,40,"Bucks",60,"Bow",9,"deer",NA
2015,"420","all_deer",0,0,69,40,"Does",9,"Rifle",60,"deer",NA
2015,"420","md",0,0,46,32,"Bucks",46,"Bow",3,"deer",NA
2015,"420","md",0,0,46,32,"Does",0,"Rifle",43,"deer",NA
2015,"420","wt",0,0,23,9,"Bucks",14,"Bow",6,"deer",NA
2015,"420","wt",0,0,23,9,"Does",9,"Rifle",17,"deer",NA
2015,"421","all_deer",0,0,270,119,"Bucks",259,"Bow",6,"deer",NA
2015,"421","all_deer",0,0,270,119,"Does",11,"Rifle",264,"deer",NA
2015,"421","md",0,0,197,74,"Bucks",194,"Bow",6,"deer",NA
2015,"421","md",0,0,197,74,"Does",3,"Rifle",191,"deer",NA
2015,"421","wt",0,0,73,45,"Bucks",65,"Bow",0,"deer",NA
2015,"421","wt",0,0,73,45,"Does",8,"Rifle",73,"deer",NA
2015,"422","all_deer",0,0,172,106,"Bucks",158,"Bow",3,"deer",NA
2015,"422","all_deer",0,0,172,106,"Does",11,"Rifle",169,"deer",NA
2015,"422","md",0,0,72,40,"Bucks",72,"Bow",0,"deer",NA
2015,"422","md",0,0,72,40,"Does",0,"Rifle",72,"deer",NA
2015,"422","wt",0,0,100,66,"Bucks",86,"Bow",3,"deer",NA
2015,"422","wt",0,0,100,66,"Does",11,"Rifle",97,"deer",NA
2015,"423","all_deer",0,0,213,111,"Bucks",201,"Bow",6,"deer",NA
2015,"423","all_deer",0,0,213,111,"Does",11,"Rifle",207,"deer",NA
2015,"423","md",0,0,134,63,"Bucks",134,"Bow",0,"deer",NA
2015,"423","md",0,0,134,63,"Does",0,"Rifle",134,"deer",NA
2015,"423","wt",0,0,79,48,"Bucks",68,"Bow",6,"deer",NA
2015,"423","wt",0,0,79,48,"Does",11,"Rifle",73,"deer",NA
2015,"424","all_deer",0,0,55,23,"Bucks",55,"Bow",0,"deer",NA
2015,"424","all_deer",0,0,55,23,"Does",0,"Rifle",55,"deer",NA
2015,"424","md",0,0,37,14,"Bucks",37,"Bow",0,"deer",NA
2015,"424","md",0,0,37,14,"Does",0,"Rifle",37,"deer",NA
2015,"424","wt",0,0,17,9,"Bucks",17,"Bow",0,"deer",NA
2015,"424","wt",0,0,17,9,"Does",0,"Rifle",17,"deer",NA
2015,"425","all_deer",0,0,130,62,"Bucks",119,"Bow",2,"deer",NA
2015,"425","all_deer",0,0,130,62,"Does",12,"Rifle",128,"deer",NA
2015,"425","md",0,0,63,23,"Bucks",63,"Bow",0,"deer",NA
2015,"425","md",0,0,63,23,"Does",0,"Rifle",63,"deer",NA
2015,"425","wt",0,0,67,39,"Bucks",56,"Bow",2,"deer",NA
2015,"425","wt",0,0,67,39,"Does",12,"Rifle",65,"deer",NA
2015,"426","all_deer",0,0,569,429,"Bucks",569,"Bow",6,"deer",NA
2015,"426","all_deer",0,0,569,429,"Does",0,"Rifle",564,"deer",NA
2015,"426","md",0,0,544,404,"Bucks",544,"Bow",0,"deer",NA
2015,"426","md",0,0,544,404,"Does",0,"Rifle",544,"deer",NA
2015,"426","wt",0,0,26,26,"Bucks",26,"Bow",6,"deer",NA
2015,"426","wt",0,0,26,26,"Does",0,"Rifle",20,"deer",NA
2015,"432","all_deer",0,0,346,223,"Bucks",332,"Bow",14,"deer",NA
2015,"432","all_deer",0,0,346,223,"Does",14,"Rifle",332,"deer",NA
2015,"432","md",0,0,284,175,"Bucks",281,"Bow",14,"deer",NA
2015,"432","md",0,0,284,175,"Does",3,"Rifle",270,"deer",NA
2015,"432","wt",0,0,62,48,"Bucks",51,"Bow",0,"deer",NA
2015,"432","wt",0,0,62,48,"Does",11,"Rifle",62,"deer",NA
2015,"441","all_deer",0,0,301,192,"Bucks",242,"Bow",6,"deer",NA
2015,"441","all_deer",0,0,301,192,"Does",53,"Rifle",295,"deer",NA
2015,"441","md",0,0,98,85,"Bucks",97,"Bow",0,"deer",NA
2015,"441","md",0,0,98,85,"Does",2,"Rifle",98,"deer",NA
2015,"441","wt",0,0,203,108,"Bucks",145,"Bow",6,"deer",NA
2015,"441","wt",0,0,203,108,"Does",52,"Rifle",197,"deer",NA
2015,"442","all_deer",0,0,151,98,"Bucks",135,"Bow",0,"deer",NA
2015,"442","all_deer",0,0,151,98,"Does",16,"Rifle",151,"deer",NA
2015,"442","md",0,0,80,55,"Bucks",80,"Bow",0,"deer",NA
2015,"442","md",0,0,80,55,"Does",0,"Rifle",80,"deer",NA
2015,"442","wt",0,0,70,43,"Bucks",54,"Bow",0,"deer",NA
2015,"442","wt",0,0,70,43,"Does",16,"Rifle",70,"deer",NA
2015,"444","all_deer",0,0,532,241,"Bucks",301,"Bow",34,"deer",NA
2015,"444","all_deer",0,0,532,241,"Does",219,"Rifle",498,"deer",NA
2015,"444","md",0,0,89,55,"Bucks",89,"Bow",3,"deer",NA
2015,"444","md",0,0,89,55,"Does",0,"Rifle",86,"deer",NA
